name,start,end,location
Rev-sRNA-1772,3142822,3142879,Sense to gene-Rv2836c
Rev-sRNA-1773,3143564,3143690,Sense to gene-Rv2836c
Rev-sRNA-1774,3144129,3144206,Sense to gene-Rv2837c
Rev-sRNA-1776,3144291,3144319,Sense to gene-Rv2837c
Rev-sRNA-1778,3144427,3144466,Sense to gene-Rv2837c
Rev-sRNA-1779,3144472,3144493,Sense to gene-Rv2837c
Rev-sRNA-1780,3144566,3144685,Sense to gene-Rv2837c
Rev-sRNA-1781,3144784,3144866,Sense to gene-Rv2838c
Rev-sRNA-1782,3145076,3145102,Sense to gene-Rv2838c
Rev-sRNA-1783,3145115,3145144,Sense to gene-Rv2838c
Rev-sRNA-1784,3145399,3145516,Sense to gene-Rv2839c
Rev-sRNA-1786,3146054,3146193,Sense to gene-Rv2839c
Rev-sRNA-1787,3146428,3146529,Sense to gene-Rv2839c
Rev-sRNA-1788,3146584,3146641,Sense to gene-Rv2839c
Rev-sRNA-1789,3146647,3146669,Sense to gene-Rv2839c
Rev-sRNA-1790,3146676,3146712,Sense to gene-Rv2839c
Rev-sRNA-1793,3147286,3147314,Sense to gene-Rv2839c
Rev-sRNA-1794,3147377,3147403,Sense to gene-Rv2839c
Rev-sRNA-1795,3147550,3147607,Sense to gene-Rv2839c
Rev-sRNA-1796,3147688,3147714,Sense to gene-Rv2839c
Rev-sRNA-1797,3147731,3147767,Sense to gene-Rv2839c
Rev-sRNA-1798,3147820,3148318,Sense to gene-Rv2840c
Rev-sRNA-1799,3148348,3148423,Sense to gene-Rv2841c
Rev-sRNA-1800,3149983,3150007,Intergenic
Rev-sRNA-1803,3152216,3152353,Sense to gene-Rv2845c
Rev-sRNA-1805,3152650,3152753,Sense to gene-Rv2845c
Rev-sRNA-1806,3152961,3153037,Intergenic
Rev-sRNA-1807,3153064,3153185,Sense to gene-Rv2846c
Rev-sRNA-1808,3153267,3153438,Sense to gene-Rv2846c
Rev-sRNA-1811,3153544,3153642,Sense to gene-Rv2846c
Rev-sRNA-1813,3153954,3153989,Sense to gene-Rv2846c
Rev-sRNA-1814,3154175,3154389,Sense to gene-Rv2846c
Rev-sRNA-1815,3154434,3154521,Sense to gene-Rv2846c
Rev-sRNA-1816,3154534,3154631,Intergenic
Rev-sRNA-1817,3156108,3156151,Intergenic
Rev-sRNA-1819,3159691,3159778,Sense to gene-Rv2850c
Rev-sRNA-1820,3169532,3169558,Sense to gene-Rv2858c
Rev-sRNA-1821,3169564,3169584,Sense to gene-Rv2858c
Rev-sRNA-1822,3171611,3171663,Sense to gene-Rv2860c
Rev-sRNA-1823,3171675,3171839,Sense to gene-Rv2860c
Rev-sRNA-1824,3173102,3173214,Intergenic
Rev-sRNA-1825,3173338,3173405,Sense to gene-Rv2861c
Rev-sRNA-1826,3178833,3178890,Sense to gene-Rv2867c
Rev-sRNA-1827,3179045,3179067,Sense to gene-Rv2867c
Rev-sRNA-1828,3179120,3179209,Sense to gene-Rv2867c
Rev-sRNA-1829,3179867,3179991,Sense to gene-Rv2868c
Rev-sRNA-1831,3180348,3180392,Sense to gene-Rv2868c
Rev-sRNA-1832,3180510,3180612,Sense to gene-Rv2869c
Rev-sRNA-1835,3181505,3181542,Sense to gene-Rv2869c
Rev-sRNA-1836,3181805,3181843,Sense to gene-Rv2870c
Rev-sRNA-1837,3181851,3182024,Sense to gene-Rv2870c
Rev-sRNA-1838,3189401,3189434,Intergenic
Rev-sRNA-1839,3189476,3189562,Intergenic
Rev-sRNA-1840,3189661,3189684,Intergenic
Rev-sRNA-1842,3189700,3189754,Intergenic
Rev-sRNA-1843,3189830,3189931,Intergenic
Rev-sRNA-1844,3190602,3190745,Intergenic
Rev-sRNA-1845,3191189,3191223,Sense to gene-Rv2881c
Rev-sRNA-1846,3192286,3192345,Intergenic
Rev-sRNA-1849,3192711,3192855,Sense to gene-Rv2883c
Rev-sRNA-1850,3192927,3193008,Sense to gene-Rv2883c
Rev-sRNA-1851,3193080,3193203,Sense to gene-Rv2883c
Rev-sRNA-1852,3196764,3196931,Antisense to gene-Rv2887
Rev-sRNA-1855,3196960,3197145,Sense to gene-Rv2888c
Rev-sRNA-1856,3197178,3197236,Sense to gene-Rv2888c
Rev-sRNA-1857,3197250,3197492,Sense to gene-Rv2888c
Rev-sRNA-1859,3197534,3197566,Sense to gene-Rv2888c
Rev-sRNA-1860,3198101,3198319,Sense to gene-Rv2888c
Rev-sRNA-1861,3198554,3198690,Sense to gene-Rv2889c
Rev-sRNA-1863,3198727,3198792,Sense to gene-Rv2889c
Rev-sRNA-1865,3198819,3198861,Sense to gene-Rv2889c
Rev-sRNA-1868,3199678,3199698,Sense to gene-Rv2890c
Rev-sRNA-1871,3199940,3199961,Sense to gene-Rv2890c
Rev-sRNA-1873,3200052,3200145,Intergenic
Rev-sRNA-1874,3201418,3201448,Sense to gene-Rv2892c
Rev-sRNA-1875,3205440,3205525,Sense to gene-Rv2896c
Rev-sRNA-1876,3211208,3211409,Sense to gene-Rv2900c
Rev-sRNA-1877,3211702,3211851,Intergenic
Rev-sRNA-1878,3211916,3212039,Sense to gene-Rv2901c
Rev-sRNA-1879,3212351,3212408,Sense to gene-Rv2902c
Rev-sRNA-1880,3212492,3212566,Sense to gene-Rv2902c
Rev-sRNA-1881,3212574,3212615,Sense to gene-Rv2902c
Rev-sRNA-1884,3212977,3213003,Sense to gene-Rv2903c
Rev-sRNA-1885,3213009,3213091,Sense to gene-Rv2903c
Rev-sRNA-1887,3213115,3213332,Sense to gene-Rv2903c
Rev-sRNA-1890,3213496,3213612,Sense to gene-Rv2903c
Rev-sRNA-1891,3213644,3213690,Sense to gene-Rv2903c
Rev-sRNA-1892,3213805,3214113,Sense to gene-Rv2904c
Rev-sRNA-1894,3214196,3214394,Intergenic
Rev-sRNA-1895,3217205,3217274,Sense to gene-Rv2909c
Rev-sRNA-1896,3217436,3217466,Sense to gene-Rv2909c
Rev-sRNA-1897,3217677,3217772,Intergenic
Rev-sRNA-1898,3218165,3218250,Sense to gene-Rv2910c
Rev-sRNA-1899,3225488,3225667,Sense to gene-Rv2916c
Rev-sRNA-1901,3225681,3225710,Sense to gene-Rv2916c
Rev-sRNA-1902,3226343,3226395,Antisense to gene-Rv2917
Rev-sRNA-1903,3231199,3231291,Sense to gene-Rv2920c
Rev-sRNA-1907,3239774,3239818,Intergenic
Rev-sRNA-1908,3239825,3239875,Sense to gene-Rv2925c
Rev-sRNA-1909,3240465,3240614,Sense to gene-Rv2925c
Rev-sRNA-1912,3240675,3240708,Sense to gene-Rv2926c
Rev-sRNA-1914,3240743,3240795,Sense to gene-Rv2926c
Rev-sRNA-1916,3241012,3241126,Sense to gene-Rv2926c
Rev-sRNA-1917,3241786,3241907,Sense to gene-Rv2927c
Rev-sRNA-1918,3243385,3243405,Intergenic
Rev-sRNA-1920,3276195,3276463,Intergenic
Rev-sRNA-1922,3276539,3276829,Sense to gene-Rv2940c
Rev-sRNA-1923,3276925,3277025,Sense to gene-Rv2940c
Rev-sRNA-1924,3277041,3277089,Sense to gene-Rv2940c
Rev-sRNA-1926,3277381,3277676,Sense to gene-Rv2940c
Rev-sRNA-1928,3277847,3277954,Sense to gene-Rv2940c
Rev-sRNA-1929,3277962,3277998,Sense to gene-Rv2940c
Rev-sRNA-1931,3278039,3278085,Sense to gene-Rv2940c
Rev-sRNA-1932,3278143,3278339,Sense to gene-Rv2940c
Rev-sRNA-1933,3278355,3278845,Sense to gene-Rv2940c
Rev-sRNA-1934,3279035,3279181,Sense to gene-Rv2940c
Rev-sRNA-1935,3279192,3279449,Sense to gene-Rv2940c
Rev-sRNA-1936,3279457,3279642,Sense to gene-Rv2940c
Rev-sRNA-1937,3279698,3279857,Sense to gene-Rv2940c
Rev-sRNA-1938,3279879,3280293,Sense to gene-Rv2940c
Rev-sRNA-1939,3280326,3280371,Sense to gene-Rv2940c
Rev-sRNA-1940,3280379,3280424,Sense to gene-Rv2940c
Rev-sRNA-1941,3280656,3280725,Sense to gene-Rv2940c
Rev-sRNA-1943,3280812,3280888,Sense to gene-Rv2940c
Rev-sRNA-1944,3280894,3280927,Sense to gene-Rv2940c
Rev-sRNA-1945,3281240,3281328,Sense to gene-Rv2940c
Rev-sRNA-1947,3281372,3281584,Sense to gene-Rv2940c
Rev-sRNA-1948,3281592,3281634,Sense to gene-Rv2940c
Rev-sRNA-1949,3281766,3281929,Sense to gene-Rv2940c
Rev-sRNA-1950,3282323,3282650,Sense to gene-Rv2940c
Rev-sRNA-1951,3282715,3282771,Intergenic
Rev-sRNA-1952,3282781,3282858,Intergenic
Rev-sRNA-1953,3282865,3282890,Intergenic
Rev-sRNA-1954,3287071,3287194,Antisense to gene-Rv2942
Rev-sRNA-1955,3292365,3292433,Sense to gene-Rv2946c
Rev-sRNA-1956,3293958,3294045,Sense to gene-Rv2946c
Rev-sRNA-1957,3294168,3294202,Sense to gene-Rv2946c
Rev-sRNA-1959,3294577,3294644,Sense to gene-Rv2946c
Rev-sRNA-1962,3295248,3295338,Sense to gene-Rv2946c
Rev-sRNA-1963,3296819,3296940,Sense to gene-Rv2947c
Rev-sRNA-1964,3297882,3297980,Sense to gene-Rv2948c
Rev-sRNA-1966,3298286,3298331,Sense to gene-Rv2948c
Rev-sRNA-1967,3298910,3298995,Sense to gene-Rv2948c
Rev-sRNA-1968,3299072,3299182,Sense to gene-Rv2948c
Rev-sRNA-1969,3299976,3300097,Sense to gene-Rv2949c
Rev-sRNA-1970,3300271,3300293,Sense to gene-Rv2949c
Rev-sRNA-1972,3300397,3300565,Sense to gene-Rv2949c
Rev-sRNA-1974,3300640,3300854,Sense to gene-Rv2950c
Rev-sRNA-1975,3301031,3301551,Sense to gene-Rv2950c
Rev-sRNA-1976,3301594,3301775,Sense to gene-Rv2950c
Rev-sRNA-1977,3301846,3302240,Sense to gene-Rv2950c
Rev-sRNA-1978,3302287,3302574,Sense to gene-Rv2950c
Rev-sRNA-1979,3302595,3302692,Intergenic
Rev-sRNA-1980,3306429,3306471,Antisense to gene-Rv2953
Rev-sRNA-1981,3306514,3306538,Antisense to gene-Rv2953
Rev-sRNA-1982,3306544,3306633,Intergenic
Rev-sRNA-1984,3307243,3307332,Sense to gene-Rv2954c
Rev-sRNA-1985,3308328,3308360,Sense to gene-Rv2955c
Rev-sRNA-1987,3311291,3311333,Sense to gene-Rv2958c
Rev-sRNA-1988,3312843,3312882,Intergenic
Rev-sRNA-1989,3312934,3313065,Sense to gene-Rv2960c
Rev-sRNA-1990,3314107,3314228,Sense to gene-Rv2962c
Rev-sRNA-1993,3319901,3319971,Sense to gene-Rv2967c
Rev-sRNA-1994,3321950,3322071,Sense to gene-Rv2967c
Rev-sRNA-1995,3324175,3324263,Sense to gene-Rv2969c
Rev-sRNA-1996,3324652,3324749,Sense to gene-Rv2970c
Rev-sRNA-1997,3325156,3325361,Sense to gene-Rv2970c
Rev-sRNA-1998,3325737,3325832,Intergenic
Rev-sRNA-2000,3336600,3336636,Intergenic
Rev-sRNA-2001,3336658,3336889,Intergenic
Rev-sRNA-2002,3343113,3343246,Sense to gene-Rv2986c
Rev-sRNA-2003,3343961,3344007,Intergenic
Rev-sRNA-2004,3344036,3344108,Sense to gene-Rv2987c
Rev-sRNA-2005,3344696,3344742,Sense to gene-Rv2988c
Rev-sRNA-2006,3346081,3346135,Intergenic
Rev-sRNA-2007,3346932,3347067,Sense to gene-Rv2990c
Rev-sRNA-2008,3347490,3347514,Sense to gene-Rv2990c
Rev-sRNA-2010,3347661,3347743,Sense to gene-Rv2990c
Rev-sRNA-2011,3347749,3347842,Intergenic
Rev-sRNA-2013,3348368,3348417,Antisense to gene-Rv2991
Rev-sRNA-2014,3348487,3348770,Intergenic
Rev-sRNA-2017,3348958,3349012,Sense to gene-Rv2992c
Rev-sRNA-2018,3349028,3349095,Sense to gene-Rv2992c
Rev-sRNA-2019,3350948,3351071,Intergenic
Rev-sRNA-2020,3352679,3352920,Sense to gene-Rv2995c
Rev-sRNA-2021,3353200,3353238,Sense to gene-Rv2995c
Rev-sRNA-2022,3354463,3354489,Sense to gene-Rv2996c
Rev-sRNA-2024,3354575,3354619,Sense to gene-Rv2996c
Rev-sRNA-2025,3359563,3359807,Sense to gene-Rv3001c
Rev-sRNA-2026,3360244,3360305,Sense to gene-Rv3001c
Rev-sRNA-2029,3360607,3360683,Sense to gene-Rv3002c
Rev-sRNA-2030,3361311,3361412,Sense to gene-Rv3003c
Rev-sRNA-2031,3362222,3362366,Sense to gene-Rv3003c
Rev-sRNA-2032,3362419,3362630,Sense to gene-Rv3003c
Rev-sRNA-2033,3363011,3363167,Intergenic
Rev-sRNA-2034,3364407,3364431,Sense to gene-Rv3005c
Rev-sRNA-2035,3364439,3364525,Sense to gene-Rv3005c
Rev-sRNA-2036,3367020,3367141,Antisense to gene-Rv3008
Rev-sRNA-2037,3368576,3368779,Sense to gene-Rv3009c
Rev-sRNA-2038,3369899,3369959,Intergenic
Rev-sRNA-2042,3370300,3370325,Sense to gene-Rv3011c
Rev-sRNA-2043,3371293,3371337,Sense to gene-Rv3011c
Rev-sRNA-2044,3371347,3371380,Sense to gene-Rv3011c
Rev-sRNA-2045,3372223,3372269,Antisense to gene-Rv3013
Rev-sRNA-2046,3372496,3372570,Intergenic
Rev-sRNA-2047,3376498,3376556,Sense to gene-Rv3017c
Rev-sRNA-2049,3383921,3383942,Sense to gene-Rv3025c
Rev-sRNA-2050,3386993,3387122,Intergenic
Rev-sRNA-2052,3387707,3387818,Sense to gene-Rv3028c
Rev-sRNA-2053,3388083,3388127,Sense to gene-Rv3029c
Rev-sRNA-2054,3388158,3388239,Sense to gene-Rv3029c
Rev-sRNA-2055,3388311,3388410,Sense to gene-Rv3029c
Rev-sRNA-2056,3388419,3388754,Sense to gene-Rv3029c
Rev-sRNA-2057,3388883,3388956,Intergenic
Rev-sRNA-2060,3398315,3398362,Intergenic
Rev-sRNA-2061,3398410,3398461,Sense to gene-Rv3038c
Rev-sRNA-2062,3398916,3398972,Sense to gene-Rv3038c
Rev-sRNA-2063,3399050,3399084,Sense to gene-Rv3038c
Rev-sRNA-2066,3399196,3399230,Sense to gene-Rv3038c
Rev-sRNA-2067,3400955,3401013,Sense to gene-Rv3040c
Rev-sRNA-2068,3401966,3402092,Sense to gene-Rv3042c
Rev-sRNA-2069,3402107,3402191,Sense to gene-Rv3042c
Rev-sRNA-2070,3402883,3402996,Sense to gene-Rv3042c
Rev-sRNA-2071,3403772,3403947,Sense to gene-Rv3043c
Rev-sRNA-2072,3403959,3404057,Sense to gene-Rv3043c
Rev-sRNA-2073,3404859,3404953,Sense to gene-Rv3043c
Rev-sRNA-2075,3410181,3410230,Sense to gene-Rv3049c
Rev-sRNA-2076,3410450,3410637,Sense to gene-Rv3049c
Rev-sRNA-2077,3410650,3410688,Sense to gene-Rv3049c
Rev-sRNA-2078,3411904,3411936,Sense to gene-Rv3050c
Rev-sRNA-2079,3411996,3412103,Intergenic
Rev-sRNA-2081,3412346,3412485,Sense to gene-Rv3051c
Rev-sRNA-2082,3412508,3412643,Sense to gene-Rv3051c
Rev-sRNA-2083,3412649,3412739,Sense to gene-Rv3051c
Rev-sRNA-2084,3412768,3412985,Sense to gene-Rv3051c
Rev-sRNA-2085,3413139,3413172,Sense to gene-Rv3051c
Rev-sRNA-2086,3413183,3413214,Sense to gene-Rv3051c
Rev-sRNA-2087,3413238,3413271,Sense to gene-Rv3051c
Rev-sRNA-2088,3413279,3413303,Sense to gene-Rv3051c
Rev-sRNA-2090,3413637,3413659,Sense to gene-Rv3051c
Rev-sRNA-2091,3413665,3413748,Sense to gene-Rv3051c
Rev-sRNA-2092,3413754,3414068,Sense to gene-Rv3051c
Rev-sRNA-2093,3414190,3414521,Sense to gene-Rv3052c
Rev-sRNA-2095,3414592,3414650,Sense to gene-Rv3052c
Rev-sRNA-2096,3414690,3414786,Sense to gene-Rv3053c
Rev-sRNA-2099,3414961,3415166,Intergenic
Rev-sRNA-2100,3415271,3415325,Intergenic
Rev-sRNA-2101,3423056,3423216,Sense to gene-Rv3060c
Rev-sRNA-2102,3425307,3425350,Sense to gene-Rv3061c
Rev-sRNA-2104,3425813,3425838,Antisense to gene-Rv3062
Rev-sRNA-2105,3431652,3431679,Antisense to gene-Rv3067
Rev-sRNA-2106,3431734,3431912,Antisense to gene-Rv3067
Rev-sRNA-2107,3436175,3436297,Sense to gene-Rv3072c
Rev-sRNA-2108,3437962,3438099,Antisense to gene-Rv3074
Rev-sRNA-2109,3438183,3438299,Sense to gene-Rv3075c
Rev-sRNA-2110,3438426,3438616,Sense to gene-Rv3075c
Rev-sRNA-2111,3438890,3439011,Sense to gene-Rv3075c
Rev-sRNA-2112,3445690,3445763,Sense to gene-Rv3080c
Rev-sRNA-2113,3445874,3445937,Sense to gene-Rv3080c
Rev-sRNA-2116,3461643,3461749,Sense to gene-Rv3092c
Rev-sRNA-2117,3467967,3468360,Sense to gene-RVnc0046
Rev-sRNA-2118,3471667,3471741,Sense to gene-Rv3103c
Rev-sRNA-2119,3471751,3471796,Sense to gene-Rv3103c
Rev-sRNA-2120,3472546,3472625,Sense to gene-Rv3104c
Rev-sRNA-2122,3473000,3473052,Sense to gene-Rv3105c
Rev-sRNA-2123,3481390,3481458,Intergenic
Rev-sRNA-2128,3505085,3505148,Antisense to gene-Rv3138
Rev-sRNA-2129,3527701,3527751,Sense to gene-Rv3159c
Rev-sRNA-2130,3528670,3528753,Sense to gene-Rv3159c
Rev-sRNA-2132,3529733,3529808,Sense to gene-Rv3160c
Rev-sRNA-2133,3529841,3530041,Sense to gene-Rv3160c
Rev-sRNA-2135,3530427,3530452,Sense to gene-Rv3161c
Rev-sRNA-2136,3530460,3530535,Sense to gene-Rv3161c
Rev-sRNA-2137,3530542,3530668,Sense to gene-Rv3161c
Rev-sRNA-2139,3530724,3530857,Sense to gene-Rv3161c
Rev-sRNA-2141,3530919,3530995,Sense to gene-Rv3161c
Rev-sRNA-2144,3540683,3540796,Sense to gene-Rv3171c
Rev-sRNA-2145,3540803,3540858,Intergenic
Rev-sRNA-2146,3541840,3541906,Sense to gene-Rv3173c
Rev-sRNA-2147,3541996,3542045,Intergenic
Rev-sRNA-2149,3559324,3559448,Sense to gene-Rvnt38
Rev-sRNA-2150,3560131,3560166,Intergenic
Rev-sRNA-2151,3560640,3560716,Sense to gene-Rv3193c
Rev-sRNA-2152,3561529,3561640,Sense to gene-Rv3193c
Rev-sRNA-2153,3561894,3561947,Sense to gene-Rv3193c
Rev-sRNA-2157,3563518,3563584,Sense to gene-Rv3194c
Rev-sRNA-2158,3567341,3567406,Antisense to gene-Rv3197
Rev-sRNA-2159,3568765,3569026,Intergenic
Rev-sRNA-2160,3570101,3570179,Sense to gene-Rv3198c
Rev-sRNA-2161,3572215,3572330,Sense to gene-Rv3199c
Rev-sRNA-2162,3581507,3581594,Antisense to gene-Rv3204
Rev-sRNA-2163,3581797,3581847,Sense to gene-Rv3205c
Rev-sRNA-2164,3582095,3582139,Sense to gene-Rv3205c
Rev-sRNA-2165,3582440,3582490,Sense to gene-Rv3205c
Rev-sRNA-2166,3583501,3583585,Sense to gene-Rv3206c
Rev-sRNA-2167,3584083,3584237,Sense to gene-Rv3207c
Rev-sRNA-2169,3584778,3584814,Intergenic
Rev-sRNA-2170,3587389,3587514,Sense to gene-Rv3210c
Rev-sRNA-2172,3590641,3590875,Sense to gene-Rv3213c
Rev-sRNA-2175,3594177,3594235,Intergenic
Rev-sRNA-2176,3596018,3596205,Sense to gene-Rv3220c
Rev-sRNA-2177,3596364,3596495,Sense to gene-Rv3220c
Rev-sRNA-2178,3596504,3596533,Sense to gene-Rv3220c
Rev-sRNA-2179,3596945,3597065,Sense to gene-Rv3220c
Rev-sRNA-2180,3597304,3597400,Sense to gene-Rv3220c
Rev-sRNA-2181,3598111,3598221,Sense to gene-Rv3221A
Rev-sRNA-2182,3598498,3598569,Sense to gene-Rv3222c
Rev-sRNA-2183,3605576,3605607,Antisense to gene-Rv3228
Rev-sRNA-2184,3605679,3606157,Sense to gene-Rv3229c
Rev-sRNA-2185,3606163,3606198,Sense to gene-Rv3229c
Rev-sRNA-2186,3606308,3606350,Sense to gene-Rv3229c
Rev-sRNA-2187,3606361,3606555,Sense to gene-Rv3229c
Rev-sRNA-2188,3606661,3606842,Sense to gene-Rv3229c
Rev-sRNA-2189,3606849,3607110,Sense to gene-Rv3229c
Rev-sRNA-2190,3607132,3607155,Sense to gene-Rv3230c
Rev-sRNA-2191,3607269,3607406,Sense to gene-Rv3230c
Rev-sRNA-2192,3607503,3607548,Sense to gene-Rv3230c
Rev-sRNA-2193,3607572,3607726,Sense to gene-Rv3230c
Rev-sRNA-2195,3607792,3607876,Sense to gene-Rv3230c
Rev-sRNA-2196,3607887,3607914,Sense to gene-Rv3230c
Rev-sRNA-2198,3607986,3608111,Sense to gene-Rv3230c
Rev-sRNA-2199,3608184,3608204,Sense to gene-Rv3230c
Rev-sRNA-2200,3612273,3612296,Sense to gene-Rv3236c
Rev-sRNA-2201,3612385,3612506,Sense to gene-Rv3236c
Rev-sRNA-2202,3618806,3618929,Sense to gene-Rv3240c
Rev-sRNA-2205,3619213,3619264,Sense to gene-Rv3240c
Rev-sRNA-2206,3619270,3619323,Sense to gene-Rv3240c
Rev-sRNA-2207,3619353,3619474,Sense to gene-Rv3240c
Rev-sRNA-2209,3619780,3619847,Sense to gene-Rv3240c
Rev-sRNA-2211,3620281,3620396,Sense to gene-Rv3240c
Rev-sRNA-2213,3621371,3621441,Intergenic
Rev-sRNA-2215,3624919,3624957,Sense to gene-Rv3245c
Rev-sRNA-2217,3626501,3626555,Sense to gene-Rv3245c
Rev-sRNA-2218,3626562,3626649,Sense to gene-Rv3245c
Rev-sRNA-2221,3627141,3627169,Sense to gene-Rv3246c
Rev-sRNA-2222,3627202,3627263,Sense to gene-Rv3246c
Rev-sRNA-2223,3627309,3627340,Sense to gene-Rv3246c
Rev-sRNA-2224,3627780,3627814,Sense to gene-Rv3247c
Rev-sRNA-2225,3628095,3628177,Intergenic
Rev-sRNA-2226,3628197,3628331,Sense to gene-Rv3248c
Rev-sRNA-2229,3628690,3628883,Sense to gene-Rv3248c
Rev-sRNA-2231,3628929,3629195,Sense to gene-Rv3248c
Rev-sRNA-2232,3629380,3629578,Sense to gene-Rv3248c
Rev-sRNA-2233,3629642,3629715,Intergenic
Rev-sRNA-2234,3630143,3630172,Sense to gene-Rv3249c
Rev-sRNA-2235,3630178,3630204,Sense to gene-Rv3249c
Rev-sRNA-2236,3630768,3630791,Sense to gene-Rv3252c
Rev-sRNA-2237,3634874,3634933,Antisense to gene-Rv3254
Rev-sRNA-2238,3634945,3634992,Antisense to gene-Rv3254
Rev-sRNA-2239,3635615,3635691,Sense to gene-Rv3255c
Rev-sRNA-2240,3636657,3636744,Sense to gene-Rv3256c
Rev-sRNA-2241,3637023,3637092,Sense to gene-Rv3256c
Rev-sRNA-2242,3637864,3637985,Sense to gene-Rv3257c
Rev-sRNA-2243,3638202,3638314,Sense to gene-Rv3257c
Rev-sRNA-2244,3638343,3638395,Sense to gene-Rv3257c
Rev-sRNA-2245,3638538,3638746,Sense to gene-Rv3257c
Rev-sRNA-2246,3638755,3638790,Intergenic
Rev-sRNA-2247,3638817,3638849,Sense to gene-Rv3258c
Rev-sRNA-2249,3639067,3639251,Sense to gene-Rv3258c
Rev-sRNA-2251,3639818,3639904,Intergenic
Rev-sRNA-2252,3640244,3640285,Intergenic
Rev-sRNA-2253,3644757,3644792,Antisense to gene-Rv3263
Rev-sRNA-2254,3644799,3644936,Intergenic
Rev-sRNA-2256,3645399,3645419,Sense to gene-Rv3264c
Rev-sRNA-2257,3645887,3645960,Sense to gene-Rv3264c
Rev-sRNA-2258,3646150,3646371,Sense to gene-Rv3265c
Rev-sRNA-2259,3646808,3646893,Sense to gene-Rv3265c
Rev-sRNA-2260,3647667,3647700,Sense to gene-Rv3266c
Rev-sRNA-2261,3653051,3653151,Sense to gene-Rv3271c
Rev-sRNA-2268,3683673,3683725,Sense to gene-Rv3299c
Rev-sRNA-2269,3688118,3688189,Sense to gene-Rv3302c
Rev-sRNA-2270,3689515,3689683,Sense to gene-Rv3303c
Rev-sRNA-2271,3689690,3689727,Sense to gene-Rv3303c
Rev-sRNA-2273,3690885,3690917,Sense to gene-Rv3303c
Rev-sRNA-2274,3692918,3692998,Sense to gene-Rv3306c
Rev-sRNA-2275,3700278,3700303,Sense to gene-Rv3312c
Rev-sRNA-2276,3700690,3700758,Sense to gene-Rv3312A
Rev-sRNA-2277,3700899,3700951,Sense to gene-Rv3312A
Rev-sRNA-2278,3707581,3707695,Intergenic
Rev-sRNA-2279,3712228,3712360,Antisense to gene-Rv3327
Rev-sRNA-2280,3714030,3714108,Sense to gene-Rv3328c
Rev-sRNA-2281,3722949,3723041,Sense to gene-Rv3336c
Rev-sRNA-2282,3724565,3724692,Sense to gene-Rv3339c
Rev-sRNA-2285,3727319,3727358,Antisense to gene-Rv3340
Rev-sRNA-2286,3736394,3736465,Sense to gene-Rv3343c
Rev-sRNA-2287,3752186,3752231,Sense to gene-Rv3347c
Rev-sRNA-2288,3775123,3775210,Sense to gene-Rv3365c
Rev-sRNA-2289,3775627,3775659,Sense to gene-Rv3365c
Rev-sRNA-2290,3776652,3776734,Sense to gene-Rv3365c
Rev-sRNA-2291,3786010,3786059,Antisense to gene-Rv3371
Rev-sRNA-2292,3786320,3786457,Antisense to gene-Rv3372
Rev-sRNA-2293,3799535,3799886,Sense to gene-Rv3385c
Rev-sRNA-2294,3800045,3800093,Intergenic
Rev-sRNA-2295,3802712,3802732,Antisense to gene-Rv3388
Rev-sRNA-2296,3802745,3802833,Antisense to gene-Rv3388
Rev-sRNA-2297,3804290,3804351,Sense to gene-Rv3389c
Rev-sRNA-2298,3805310,3805380,Antisense to gene-Rv3390
Rev-sRNA-2299,3810951,3810980,Sense to gene-Rv3394c
Rev-sRNA-2300,3813231,3813302,Sense to gene-Rv3396c
Rev-sRNA-2302,3827366,3827417,Sense to gene-Rv3409c
Rev-sRNA-2303,3829576,3829624,Sense to gene-Rv3410c
Rev-sRNA-2306,3830317,3830361,Sense to gene-Rv3411c
Rev-sRNA-2307,3831173,3831285,Sense to gene-Rv3411c
Rev-sRNA-2308,3831455,3831553,Sense to gene-Rv3411c
Rev-sRNA-2309,3832097,3832247,Sense to gene-Rv3413c
Rev-sRNA-2310,3832583,3832630,Sense to gene-Rv3413c
Rev-sRNA-2312,3832812,3832843,Sense to gene-Rv3413c
Rev-sRNA-2314,3833499,3833527,Sense to gene-Rv3414c
Rev-sRNA-2315,3835216,3835270,Intergenic
Rev-sRNA-2316,3835289,3835372,Sense to gene-Rv3417c
Rev-sRNA-2318,3836922,3837117,Sense to gene-Rv3418c
Rev-sRNA-2319,3837297,3837522,Intergenic
Rev-sRNA-2322,3838687,3838865,Sense to gene-Rv3420c
Rev-sRNA-2323,3839228,3839277,Sense to gene-Rv3421c
Rev-sRNA-2324,3841299,3841334,Sense to gene-Rv3423c
Rev-sRNA-2325,3847524,3847638,Antisense to gene-Rv3429
Rev-sRNA-2326,3854666,3854713,Sense to gene-Rv3435c
Rev-sRNA-2327,3855462,3855552,Sense to gene-Rv3436c
Rev-sRNA-2328,3856360,3856556,Sense to gene-Rv3436c
Rev-sRNA-2329,3860512,3860587,Sense to gene-Rv3441c
Rev-sRNA-2333,3860920,3861032,Sense to gene-Rv3441c
Rev-sRNA-2334,3861040,3861102,Sense to gene-Rv3441c
Rev-sRNA-2335,3861291,3861320,Sense to gene-Rv3441c
Rev-sRNA-2336,3861326,3861623,Intergenic
Rev-sRNA-2341,3861808,3861930,Sense to gene-Rv3442c
